po_id,order_date_key,delivery_date_key,supplier_key,item_category_key,order_status_key,compliance_key,quantity,unit_price,negotiated_price,defective_units,defective_units_filled,defective_units_missing,gross_po_value,negotiated_po_value,realized_savings,savings_rate_pct,defect_rate_pct,defective_cost_exposure,procurement_lead_time_days,non_compliant_flag,spend_at_risk,order_status_risk,currency_code,supplier,supplier_risk_score,supplier_segment,item_category,order_status,compliance,order_date,delivery_date
PO-00089,20230701,20230709,3,1,2,2,1075.0,18.53,16.12,147.0,147.0,0,19919.75,17329.0,2590.75,0.1300593631948192,0.13674418604651162,2369.6400000000003,8.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Electronics,Delivered,Yes,2023-07-01,2023-07-09
PO-00090,20220908,,1,4,2,2,1071.0,101.6,93.91,25.0,25.0,0,108813.59999999999,100577.61,8235.98999999999,0.07568897637795267,0.02334267040149393,2347.75,,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Packaging,Delivered,Yes,2022-09-08,
PO-00091,20220617,20220706,4,4,4,2,1463.0,101.23,86.17,43.0,43.0,0,148099.49000000002,126066.71,22032.780000000013,0.14877012743257934,0.02939166097060834,3705.31,19.0,0,0.0,0.5,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Packaging,Pending,Yes,2022-06-17,2022-07-06
PO-00092,20230419,20230426,2,5,2,2,615.0,78.3,73.68,69.0,69.0,0,48154.5,45313.200000000004,2841.2999999999956,0.05900383141762443,0.11219512195121951,5083.92,7.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Raw Materials,Delivered,Yes,2023-04-19,2023-04-26
PO-00093,20230124,20230211,5,1,2,2,1179.0,61.74,56.28,,0.0,1,72791.46,66354.12,6437.340000000011,0.08843537414966,0.0,0.0,18.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Electronics,Delivered,Yes,2023-01-24,2023-02-11
PO-00094,20221004,20221009,1,1,3,2,1845.0,39.56,37.63,45.0,45.0,0,72988.2,69427.35,3560.8499999999913,0.04878665318503527,0.024390243902439025,1693.3500000000001,5.0,0,0.0,0.7,USD,Alpha_Inc,0.15765834625800831,Strategic,Electronics,Partially Delivered,Yes,2022-10-04,2022-10-09
PO-00095,20231018,,2,1,1,2,1895.0,91.98,86.27,170.0,170.0,0,174302.1,163481.65,10820.450000000012,0.062078712763644336,0.08970976253298153,14665.9,,0,0.0,1.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Electronics,Cancelled,Yes,2023-10-18,
PO-00096,20231206,20231209,4,2,3,1,1550.0,79.86,69.57,32.0,32.0,0,123783.0,107833.49999999999,15949.500000000015,0.1288504883546207,0.02064516129032258,2226.24,3.0,1,107833.49999999999,0.7,USD,Epsilon_Group,0.29372221218512873,Cost Trap,MRO,Partially Delivered,No,2023-12-06,2023-12-09
PO-00097,20230725,20230804,3,4,2,1,752.0,26.85,24.37,,0.0,1,20191.2,18326.24,1864.9599999999991,0.092364990689013,0.0,0.0,10.0,1,18326.24,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Packaging,Delivered,No,2023-07-25,2023-08-04
PO-00098,20220813,20220901,4,1,2,2,451.0,95.2,90.07,21.0,21.0,0,42935.200000000004,40621.57,2313.6300000000047,0.05388655462184884,0.04656319290465632,1891.4699999999998,19.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Electronics,Delivered,Yes,2022-08-13,2022-09-01
PO-00099,20231203,,2,3,2,2,779.0,93.69,90.92,66.0,66.0,0,72984.51,70826.68000000001,2157.829999999987,0.02956558864339827,0.08472400513478819,6000.72,,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Office Supplies,Delivered,Yes,2023-12-03,
PO-00100,20221129,20221214,2,2,4,1,1629.0,100.26,86.44,187.0,187.0,0,163323.54,140810.76,22512.78,0.13784161180929583,0.11479435236341314,16164.279999999999,15.0,1,140810.76,0.5,USD,Beta_Supplies,0.7578537370694345,Governance Risk,MRO,Pending,No,2022-11-29,2022-12-14
PO-00101,20220227,20220222,1,3,2,2,211.0,75.69,65.4,2.0,2.0,0,15970.59,13799.400000000001,2171.1899999999987,0.1359492667459373,0.009478672985781991,130.8,,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Office Supplies,Delivered,Yes,2022-02-27,2022-02-22
PO-00102,20220823,,1,3,2,2,251.0,67.49,64.48,2.0,2.0,0,16939.989999999998,16184.480000000001,755.5099999999966,0.04459919988146373,0.00796812749003984,128.96,,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Office Supplies,Delivered,Yes,2022-08-23,
PO-00103,20220202,20220218,5,5,2,2,1045.0,47.88,44.65,69.0,69.0,0,50034.600000000006,46659.25,3375.350000000006,0.06746031746031757,0.0660287081339713,3080.85,16.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Raw Materials,Delivered,Yes,2022-02-02,2022-02-18
PO-00104,20221120,20221210,3,2,2,2,319.0,98.64,89.15,57.0,57.0,0,31466.16,28438.850000000002,3027.3099999999977,0.09620843471208428,0.1786833855799373,5081.55,20.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,MRO,Delivered,Yes,2022-11-20,2022-12-10
PO-00105,20230215,20230301,4,3,3,2,1936.0,93.66,92.24,58.0,58.0,0,181325.75999999998,178576.63999999998,2749.1199999999953,0.01516122143924832,0.029958677685950414,5349.92,14.0,0,0.0,0.7,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Office Supplies,Partially Delivered,Yes,2023-02-15,2023-03-01
PO-00106,20221002,20221022,3,2,1,1,865.0,14.7,13.14,135.0,135.0,0,12715.5,11366.1,1349.3999999999996,0.1061224489795918,0.15606936416184972,1773.9,20.0,1,11366.1,1.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,MRO,Cancelled,No,2022-10-02,2022-10-22
PO-00107,20220309,20220312,4,1,2,2,1344.0,12.5,10.87,44.0,44.0,0,16800.0,14609.279999999999,2190.720000000001,0.13040000000000007,0.03273809523809524,478.28,3.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Electronics,Delivered,Yes,2022-03-09,2022-03-12
PO-00108,20220805,20220824,3,5,4,2,505.0,45.42,40.37,62.0,62.0,0,22937.100000000002,20386.85,2550.2500000000036,0.11118450022016747,0.12277227722772277,2502.94,19.0,0,0.0,0.5,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Raw Materials,Pending,Yes,2022-08-05,2022-08-24
PO-00109,20230804,20230805,2,4,2,1,1535.0,90.83,78.28,151.0,151.0,0,139424.05,120159.8,19264.249999999985,0.1381702080810304,0.098371335504886,11820.28,1.0,1,120159.8,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Packaging,Delivered,No,2023-08-04,2023-08-05
PO-00110,20221119,,2,3,2,2,1800.0,103.8,96.27,166.0,166.0,0,186840.0,173286.0,13554.0,0.07254335260115607,0.09222222222222222,15980.82,,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Office Supplies,Delivered,Yes,2022-11-19,
PO-00111,20220806,20220815,3,5,4,2,1325.0,24.36,22.75,206.0,206.0,0,32277.0,30143.75,2133.25,0.06609195402298851,0.15547169811320755,4686.5,9.0,0,0.0,0.5,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Raw Materials,Pending,Yes,2022-08-06,2022-08-15
PO-00112,20231103,20231109,5,5,2,1,1066.0,70.45,65.88,56.0,56.0,0,75099.7,70228.08,4871.619999999995,0.06486870120652939,0.0525328330206379,3689.2799999999997,6.0,1,70228.08,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Raw Materials,Delivered,No,2023-11-03,2023-11-09
PO-00113,20230527,20230611,2,5,2,2,1775.0,47.82,45.86,180.0,180.0,0,84880.5,81401.5,3479.0,0.040987034713508994,0.10140845070422536,8254.8,15.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Raw Materials,Delivered,Yes,2023-05-27,2023-06-11
PO-00114,20230210,,5,5,3,1,345.0,103.62,98.09,25.0,25.0,0,35748.9,33841.05,1907.8499999999985,0.05336807566106925,0.07246376811594203,2452.25,,1,33841.05,0.7,USD,Gamma_Co,0.19054963293128563,Strategic,Raw Materials,Partially Delivered,No,2023-02-10,
PO-00115,20231021,20231109,2,1,2,2,1798.0,94.8,91.83,,0.0,1,170450.4,165110.34,5340.059999999998,0.03132911392405062,0.0,0.0,19.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Electronics,Delivered,Yes,2023-10-21,2023-11-09
PO-00116,20230415,20230501,1,2,2,2,769.0,91.86,86.55,17.0,17.0,0,70640.34,66556.95,4083.3899999999994,0.05780535597648595,0.022106631989596878,1471.35,16.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,MRO,Delivered,Yes,2023-04-15,2023-05-01
PO-00117,20220527,,1,4,2,2,1822.0,53.23,47.49,39.0,39.0,0,96985.06,86526.78,10458.279999999999,0.10783392823595715,0.021405049396267837,1852.1100000000001,,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Packaging,Delivered,Yes,2022-05-27,
PO-00118,20220929,20221013,3,4,2,2,387.0,49.23,45.41,61.0,61.0,0,19052.01,17573.67,1478.3400000000001,0.07759496242128784,0.15762273901808785,2770.0099999999998,14.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Packaging,Delivered,Yes,2022-09-29,2022-10-13
PO-00119,20220523,20220527,4,2,2,2,928.0,35.3,32.52,26.0,26.0,0,32758.399999999998,30178.56,2579.8399999999965,0.07875354107648715,0.028017241379310345,845.5200000000001,4.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,MRO,Delivered,Yes,2022-05-23,2022-05-27
PO-00120,20220910,20220921,1,4,3,2,1126.0,15.68,14.97,27.0,27.0,0,17655.68,16856.22,799.4599999999991,0.04528061224489791,0.023978685612788632,404.19,11.0,0,0.0,0.7,USD,Alpha_Inc,0.15765834625800831,Strategic,Packaging,Partially Delivered,Yes,2022-09-10,2022-09-21
PO-00121,20230729,20230814,2,5,1,2,841.0,95.73,85.33,81.0,81.0,0,80508.93000000001,71762.53,8746.400000000009,0.10863888018385051,0.09631391200951249,6911.73,16.0,0,0.0,1.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Raw Materials,Cancelled,Yes,2023-07-29,2023-08-14
PO-00122,20230706,20230719,2,1,2,2,1995.0,90.65,77.75,206.0,206.0,0,180846.75,155111.25,25735.5,0.14230557087699944,0.10325814536340852,16016.5,13.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Electronics,Delivered,Yes,2023-07-06,2023-07-19
PO-00123,20220927,20221015,1,5,2,2,266.0,103.97,101.44,6.0,6.0,0,27656.02,26983.04,672.9799999999996,0.02433394248340866,0.022556390977443608,608.64,18.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Raw Materials,Delivered,Yes,2022-09-27,2022-10-15
PO-00124,20230822,20230825,1,5,1,2,813.0,109.17,107.39,14.0,14.0,0,88755.21,87308.07,1447.1399999999994,0.016304845653567823,0.017220172201722016,1503.46,3.0,0,0.0,1.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Raw Materials,Cancelled,Yes,2023-08-22,2023-08-25
PO-00125,20230315,20230326,4,1,2,2,237.0,64.19,59.01,7.0,7.0,0,15213.029999999999,13985.369999999999,1227.6599999999999,0.0806979280261723,0.029535864978902954,413.07,11.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Electronics,Delivered,Yes,2023-03-15,2023-03-26
PO-00126,20230821,20230903,1,3,1,2,429.0,86.73,75.09,9.0,9.0,0,37207.17,32213.61,4993.559999999998,0.1342096160498097,0.02097902097902098,675.8100000000001,13.0,0,0.0,1.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Office Supplies,Cancelled,Yes,2023-08-21,2023-09-03
PO-00127,20230213,20230214,3,4,2,1,542.0,101.21,93.11,78.0,78.0,0,54855.82,50465.62,4390.199999999997,0.08003161742910775,0.14391143911439114,7262.58,1.0,1,50465.62,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Packaging,Delivered,No,2023-02-13,2023-02-14
PO-00128,20230106,20230124,4,1,2,2,1114.0,91.66,85.53,35.0,35.0,0,102109.23999999999,95280.42,6828.819999999992,0.0668775910975343,0.03141831238779174,2993.55,18.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Electronics,Delivered,Yes,2023-01-06,2023-01-24
PO-00129,20220813,20220815,1,2,2,2,1230.0,33.39,30.85,26.0,26.0,0,41069.7,37945.5,3124.199999999997,0.07607067984426469,0.02113821138211382,802.1,2.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,MRO,Delivered,Yes,2022-08-13,2022-08-15
PO-00130,20220522,20220603,2,2,2,2,64.0,51.56,50.88,5.0,5.0,0,3299.84,3256.32,43.51999999999998,0.01318851823118696,0.078125,254.4,12.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,MRO,Delivered,Yes,2022-05-22,2022-06-03
PO-00131,20230606,20230622,1,2,2,2,1886.0,23.46,23.18,,0.0,1,44245.560000000005,43717.479999999996,528.080000000009,0.01193520886615536,0.0,0.0,16.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,MRO,Delivered,Yes,2023-06-06,2023-06-22
PO-00132,20230521,20230523,3,3,2,2,114.0,103.53,101.54,14.0,14.0,0,11802.42,11575.560000000001,226.85999999999876,0.01922148169612662,0.12280701754385964,1421.5600000000002,2.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Office Supplies,Delivered,Yes,2023-05-21,2023-05-23
PO-00133,20220404,20220422,3,1,1,2,1930.0,65.52,56.9,282.0,282.0,0,126453.59999999999,109817.0,16636.59999999999,0.1315628815628815,0.1461139896373057,16045.8,18.0,0,0.0,1.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Electronics,Cancelled,Yes,2022-04-04,2022-04-22
PO-00134,20220218,20220228,2,3,4,2,1912.0,30.73,29.82,191.0,191.0,0,58755.76,57015.840000000004,1739.9199999999983,0.029612756264236872,0.09989539748953975,5695.62,10.0,0,0.0,0.5,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Office Supplies,Pending,Yes,2022-02-18,2022-02-28
PO-00135,20220423,20220509,4,2,2,2,570.0,71.51,66.47,,0.0,1,40760.700000000004,37887.9,2872.800000000003,0.07047965319535736,0.0,0.0,16.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,MRO,Delivered,Yes,2022-04-23,2022-05-09
PO-00136,20220606,20220626,2,5,2,2,1417.0,67.27,60.62,,0.0,1,95321.59,85898.54,9423.050000000003,0.09885535900104062,0.0,0.0,20.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Raw Materials,Delivered,Yes,2022-06-06,2022-06-26
PO-00137,20231005,20231011,1,5,2,1,1202.0,46.67,44.13,21.0,21.0,0,56097.340000000004,53044.26,3053.0800000000017,0.05442468395114637,0.01747088186356073,926.73,6.0,1,53044.26,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Raw Materials,Delivered,No,2023-10-05,2023-10-11
PO-00138,20220613,20220614,2,3,2,1,697.0,20.73,19.83,78.0,78.0,0,14448.81,13821.509999999998,627.3000000000011,0.043415340086830755,0.11190817790530846,1546.7399999999998,1.0,1,13821.509999999998,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Office Supplies,Delivered,No,2022-06-13,2022-06-14
PO-00139,20231128,20231201,4,2,2,2,1545.0,78.19,76.91,42.0,42.0,0,120803.55,118825.95,1977.6000000000058,0.016370379843969864,0.027184466019417475,3230.22,3.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,MRO,Delivered,Yes,2023-11-28,2023-12-01
PO-00140,20230309,20230313,5,2,3,2,1136.0,60.81,58.25,62.0,62.0,0,69080.16,66172.0,2908.1600000000035,0.04209833908896568,0.05457746478873239,3611.5,4.0,0,0.0,0.7,USD,Gamma_Co,0.19054963293128563,Strategic,MRO,Partially Delivered,Yes,2023-03-09,2023-03-13
PO-00141,20230903,20230907,2,2,2,1,1212.0,87.46,74.55,118.0,118.0,0,106001.51999999999,90354.59999999999,15646.919999999998,0.14761033615367025,0.09735973597359736,8796.9,4.0,1,90354.59999999999,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,MRO,Delivered,No,2023-09-03,2023-09-07
PO-00142,20220307,20220312,4,2,2,2,1572.0,57.38,49.32,40.0,40.0,0,90201.36,77531.04,12670.320000000007,0.1404670616939701,0.02544529262086514,1972.8,5.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,MRO,Delivered,Yes,2022-03-07,2022-03-12
PO-00143,20230130,20230209,5,1,2,2,642.0,91.9,81.49,26.0,26.0,0,58999.8,52316.579999999994,6683.220000000008,0.11327529923830264,0.040498442367601244,2118.74,10.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Electronics,Delivered,Yes,2023-01-30,2023-02-09
PO-00144,20230126,20230204,4,3,2,2,441.0,63.25,54.12,16.0,16.0,0,27893.25,23866.92,4026.3300000000017,0.1443478260869566,0.036281179138321996,865.92,9.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Office Supplies,Delivered,Yes,2023-01-26,2023-02-04
PO-00145,20230903,20230919,4,3,2,2,1748.0,66.53,57.11,,0.0,1,116294.44,99828.28,16466.160000000003,0.14159026003306782,0.0,0.0,16.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Office Supplies,Delivered,Yes,2023-09-03,2023-09-19
PO-00146,20230425,,5,1,4,2,468.0,95.57,91.8,24.0,24.0,0,44726.759999999995,42962.4,1764.3599999999933,0.039447525374071216,0.05128205128205128,2203.2,,0,0.0,0.5,USD,Gamma_Co,0.19054963293128563,Strategic,Electronics,Pending,Yes,2023-04-25,
PO-00147,20230626,20230714,2,5,2,1,338.0,50.25,46.28,49.0,49.0,0,16984.5,15642.640000000001,1341.8599999999988,0.07900497512437804,0.14497041420118342,2267.7200000000003,18.0,1,15642.640000000001,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Raw Materials,Delivered,No,2023-06-26,2023-07-14
PO-00148,20220915,20220922,5,3,2,2,428.0,22.94,21.52,26.0,26.0,0,9818.32,9210.56,607.7600000000002,0.06190061028770709,0.06074766355140187,559.52,7.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Office Supplies,Delivered,Yes,2022-09-15,2022-09-22
PO-00149,20230721,,2,4,2,2,1846.0,13.72,12.62,216.0,216.0,0,25327.120000000003,23296.519999999997,2030.6000000000058,0.08017492711370285,0.11700975081256772,2725.9199999999996,,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Packaging,Delivered,Yes,2023-07-21,
PO-00150,20220112,20220117,4,3,2,2,1563.0,77.96,70.8,41.0,41.0,0,121851.48,110660.4,11191.080000000002,0.09184197024114933,0.026231605886116442,2902.7999999999997,5.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Office Supplies,Delivered,Yes,2022-01-12,2022-01-17
PO-00151,20231128,20231207,2,3,2,2,280.0,73.07,69.29,30.0,30.0,0,20459.6,19401.2,1058.3999999999978,0.05173121664157647,0.10714285714285714,2078.7000000000003,9.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Office Supplies,Delivered,Yes,2023-11-28,2023-12-07
PO-00152,20220428,20220512,3,5,2,1,1067.0,74.47,64.16,,0.0,1,79459.49,68458.72,11000.770000000004,0.13844501141399226,0.0,0.0,14.0,1,68458.72,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Raw Materials,Delivered,No,2022-04-28,2022-05-12
PO-00153,20231130,20231217,5,1,4,2,90.0,32.38,29.96,7.0,7.0,0,2914.2000000000003,2696.4,217.80000000000018,0.07473749227918473,0.07777777777777778,209.72,17.0,0,0.0,0.5,USD,Gamma_Co,0.19054963293128563,Strategic,Electronics,Pending,Yes,2023-11-30,2023-12-17
PO-00154,20230704,20230705,5,5,2,1,1101.0,24.28,22.73,59.0,59.0,0,26732.280000000002,25025.73,1706.550000000003,0.06383855024711707,0.053587647593097185,1341.07,1.0,1,25025.73,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Raw Materials,Delivered,No,2023-07-04,2023-07-05
PO-00155,20221001,20221011,1,5,2,2,184.0,11.82,10.51,4.0,4.0,0,2174.88,1933.84,241.0400000000002,0.1108291032148901,0.021739130434782608,42.04,10.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Raw Materials,Delivered,Yes,2022-10-01,2022-10-11
PO-00156,20231019,20231107,4,1,2,2,250.0,45.92,41.02,3.0,3.0,0,11480.0,10255.0,1225.0,0.10670731707317073,0.012,123.06,19.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Electronics,Delivered,Yes,2023-10-19,2023-11-07
PO-00157,20221215,,4,4,1,2,1913.0,66.56,61.34,61.0,61.0,0,127329.28,117343.42000000001,9985.859999999986,0.07842548076923066,0.03188708834291688,3741.7400000000002,,0,0.0,1.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Packaging,Cancelled,Yes,2022-12-15,
PO-00158,20220425,20220430,2,1,2,2,829.0,45.98,40.39,,0.0,1,38117.42,33483.31,4634.110000000001,0.1215745976511527,0.0,0.0,5.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Electronics,Delivered,Yes,2022-04-25,2022-04-30
PO-00159,20221028,20221113,3,5,2,2,979.0,51.59,49.69,148.0,148.0,0,50506.61,48646.509999999995,1860.1000000000058,0.036828842798992165,0.1511746680286006,7354.12,16.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Raw Materials,Delivered,Yes,2022-10-28,2022-11-13
PO-00160,20230322,20230409,4,1,3,2,1106.0,97.77,90.45,31.0,31.0,0,108133.62,100037.7,8095.919999999998,0.07486959189935562,0.02802893309222423,2803.9500000000003,18.0,0,0.0,0.7,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Electronics,Partially Delivered,Yes,2023-03-22,2023-04-09
PO-00161,20220611,20220624,3,3,4,2,1121.0,42.38,38.34,152.0,152.0,0,47507.98,42979.14000000001,4528.8399999999965,0.09532798489853697,0.13559322033898305,5827.68,13.0,0,0.0,0.5,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Office Supplies,Pending,Yes,2022-06-11,2022-06-24
PO-00162,20230410,20230421,1,3,2,2,552.0,60.48,56.78,10.0,10.0,0,33384.96,31342.56,2042.3999999999978,0.061177248677248615,0.018115942028985508,567.8,11.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Office Supplies,Delivered,Yes,2023-04-10,2023-04-21
PO-00163,20220104,20220112,5,4,2,2,456.0,80.53,77.86,26.0,26.0,0,36721.68,35504.159999999996,1217.520000000004,0.03315534583385085,0.05701754385964912,2024.36,8.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Packaging,Delivered,Yes,2022-01-04,2022-01-12
PO-00164,20220927,20221005,3,4,2,2,1647.0,47.52,44.92,,0.0,1,78265.44,73983.24,4282.199999999997,0.05471380471380467,0.0,0.0,8.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Packaging,Delivered,Yes,2022-09-27,2022-10-05
PO-00165,20230528,20230611,4,1,4,2,1801.0,71.27,61.24,43.0,43.0,0,128357.26999999999,110293.24,18064.029999999984,0.1407324259856881,0.02387562465297057,2633.32,14.0,0,0.0,0.5,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Electronics,Pending,Yes,2023-05-28,2023-06-11
PO-00166,20220702,20220718,5,1,2,2,854.0,90.24,85.53,,0.0,1,77064.95999999999,73042.62,4022.3399999999965,0.05219414893617017,0.0,0.0,16.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Electronics,Delivered,Yes,2022-07-02,2022-07-18
PO-00167,20230604,20230617,3,1,2,1,148.0,103.57,98.62,23.0,23.0,0,15328.359999999999,14595.76,732.5999999999985,0.047793762672588495,0.1554054054054054,2268.26,13.0,1,14595.76,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Electronics,Delivered,No,2023-06-04,2023-06-17
PO-00168,20220419,20220424,3,2,2,2,733.0,23.59,22.85,92.0,92.0,0,17291.47,16749.05,542.4200000000019,0.03136922424756263,0.12551159618008187,2102.2000000000003,5.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,MRO,Delivered,Yes,2022-04-19,2022-04-24
PO-00169,20231003,20231005,2,5,2,2,1945.0,103.2,88.56,,0.0,1,200724.0,172249.2,28474.79999999999,0.141860465116279,0.0,0.0,2.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Raw Materials,Delivered,Yes,2023-10-03,2023-10-05
PO-00170,20221102,20221121,5,5,2,2,775.0,57.0,49.14,48.0,48.0,0,44175.0,38083.5,6091.5,0.13789473684210526,0.06193548387096774,2358.7200000000003,19.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Raw Materials,Delivered,Yes,2022-11-02,2022-11-21
PO-00171,20231017,20231021,3,4,2,1,1620.0,36.73,33.45,235.0,235.0,0,59502.6,54189.00000000001,5313.599999999991,0.08930029948271154,0.14506172839506173,7860.750000000001,4.0,1,54189.00000000001,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Packaging,Delivered,No,2023-10-17,2023-10-21
